-0.06134,0.7373,7.7286
-0.060272,0.73822,7.7286
-0.059204,0.73486,7.7289
-0.058289,0.73608,7.7292
-0.05722,0.73212,7.7301
-0.056458,0.72784,7.7295
-0.055542,0.72357,7.7298
-0.054626,0.72266,7.7304
-0.053711,0.7196,7.7313
-0.052948,0.71594,7.7313
-0.052185,0.71442,7.731
-0.051727,0.70923,7.7322
-0.051117,0.70465,7.7328
-0.050354,0.70404,7.7325
-0.049896,0.69763,7.7322
-0.049438,0.69885,7.7328
-0.048981,0.69244,7.7338
-0.04837,0.69092,7.7338
-0.048065,0.68542,7.7341
-0.04776,0.68695,7.7344
-0.047607,0.6839,7.7347
-0.04715,0.68085,7.7347
-0.047302,0.67719,7.7356
-0.046539,0.67413,7.7359
-0.046692,0.67078,7.7362
-0.046539,0.66986,7.7362
-0.046692,0.66895,7.7359
-0.046082,0.66864,7.7371
-0.046234,0.66193,7.7374
-0.046539,0.66559,7.7374
-0.046387,0.6665,7.7377
-0.046692,0.66101,7.7377
-0.046692,0.66071,7.738
-0.046844,0.6604,7.7386
-0.047302,0.65857,7.7393
-0.047455,0.65735,7.7393
-0.047302,0.6546,7.7393
-0.047913,0.65125,7.7402
-0.04776,0.6543,7.7405
-0.048218,0.65369,7.7411
-0.04837,0.65186,7.7414
-0.048523,0.64728,7.7408
-0.048676,0.64941,7.7426
-0.048828,0.64301,7.742
-0.048828,0.6424,7.7426
-0.049438,0.64178,7.7429
-0.048828,0.63965,7.7441
-0.049744,0.63385,7.7429
-0.049286,0.63324,7.7435
-0.049286,0.63232,7.7438
-0.049591,0.625,7.7444
-0.049744,0.62469,7.7451
-0.049591,0.62225,7.7454
-0.049744,0.61798,7.7457
-0.049896,0.61646,7.7463
-0.049591,0.61218,7.7463
-0.049744,0.61096,7.7466
-0.049896,0.60822,7.7475
-0.049591,0.60242,7.7469
-0.048981,0.60272,7.7478
-0.049286,0.5954,7.7481
-0.048828,0.59662,7.7484
-0.048218,0.59204,7.7493
-0.048523,0.5899,7.7496
-0.048065,0.5899,7.7496
-0.047607,0.58716,7.7499
-0.047302,0.58258,7.7502
-0.046997,0.58228,7.7509
-0.046997,0.57709,7.7515
-0.046844,0.5777,7.7512
-0.046387,0.57922,7.7521
-0.045776,0.57617,7.7518
-0.046082,0.57678,7.7521
-0.045624,0.57587,7.7527
-0.045471,0.5722,7.7524
-0.045319,0.5722,7.7533
-0.044708,0.57281,7.7533
-0.044403,0.57159,7.7545
-0.04425,0.56824,7.7548
-0.044098,0.56763,7.7548
-0.043793,0.56824,7.7554
-0.04364,0.56366,7.7557
-0.043182,0.56366,7.7557
-0.043182,0.55878,7.756
-0.042267,0.5603,7.757
-0.042267,0.55786,7.757
-0.042114,0.5545,7.7573
-0.041809,0.55145,7.7579
-0.041809,0.5542,7.7579
-0.041504,0.54718,7.7582
-0.041199,0.53955,7.7585
-0.040894,0.54138,7.7582
-0.040741,0.53741,7.7594
-0.040894,0.53467,7.7606
-0.040436,0.53314,7.7603
-0.040283,0.52643,7.7609
-0.040283,0.53223,7.7606
-0.040436,0.52277,7.7612
-0.040283,0.52094,7.7615
-0.039978,0.5191,7.7621
-0.039978,0.513,7.7618
-0.039978,0.51514,7.7628
-0.039978,0.51086,7.7631
-0.040436,0.50568,7.7637
-0.040283,0.50812,7.764
-0.040741,0.50323,7.764
-0.040588,0.50201,7.7649
-0.040588,0.50323,7.7652
-0.041046,0.49835,7.7649
-0.041046,0.49683,7.7658
-0.041656,0.49561,7.7667
-0.042267,0.49316,7.7667
-0.042267,0.495,7.767
-0.042725,0.49316,7.767
-0.04303,0.49133,7.7679
-0.043488,0.4892,7.7679
-0.043793,0.49072,7.7676
-0.044403,0.49042,7.7679
-0.045013,0.48706,7.7698
-0.045166,0.48706,7.7689
-0.045471,0.48523,7.7698
-0.045776,0.48065,7.7704
-0.046844,0.47913,7.7701
-0.047455,0.47852,7.7704
-0.047455,0.47485,7.7713
-0.048065,0.47241,7.7719
-0.048523,0.47363,7.7713
-0.048676,0.46661,7.7722
-0.049133,0.46448,7.7719
-0.049286,0.46265,7.7734
-0.049896,0.46051,7.7731
-0.050201,0.45563,7.7744
-0.050507,0.45563,7.7737
-0.050964,0.45349,7.7737
-0.05127,0.44617,7.7744
-0.05127,0.44373,7.7753
-0.05188,0.44037,7.7753
-0.052185,0.43793,7.7753
-0.052338,0.43365,7.7762
-0.052338,0.43091,7.7768
-0.05249,0.42664,7.7765
-0.052795,0.42633,7.7771
-0.052795,0.41901,7.7771
-0.052795,0.42267,7.7786
-0.052795,0.41931,7.7789
-0.052948,0.41351,7.7792
-0.052948,0.41321,7.7795
-0.052643,0.41016,7.7795
-0.052643,0.40863,7.7792
-0.052643,0.40741,7.7805
-0.052338,0.40436,7.7808
-0.052338,0.40558,7.7811
-0.05249,0.40222,7.7808
-0.051727,0.39764,7.7814
-0.052032,0.39856,7.7823
-0.051727,0.39764,7.782
-0.051727,0.39429,7.7826
-0.051117,0.39429,7.7832
-0.05127,0.39581,7.7832
-0.05127,0.39307,7.7835
-0.050964,0.38818,7.7844
-0.05127,0.38696,7.7847
-0.051117,0.38879,7.785
-0.05127,0.383,7.7853
-0.050964,0.38147,7.7856
-0.051117,0.37933,7.7859
-0.05127,0.37415,7.7866
-0.051117,0.36926,7.7866
-0.051575,0.36987,7.7866
-0.051575,0.36346,7.7878
-0.05188,0.36133,7.7869
-0.05127,0.35675,7.7884
-0.051727,0.35675,7.7884
-0.052032,0.34851,7.7893
-0.05188,0.35034,7.7896
-0.052032,0.3421,7.7899
-0.05188,0.34302,7.7902
-0.052032,0.33813,7.7902
-0.052185,0.33264,7.7905
-0.051727,0.33142,7.7908
-0.05188,0.32623,7.7917
-0.05188,0.32227,7.7921
-0.052185,0.32318,7.7917
-0.05188,0.31891,7.7924
-0.051575,0.31433,7.793
-0.05188,0.31372,7.7933
-0.05188,0.3064,7.7939
-0.051422,0.30762,7.7945
-0.05188,0.30853,7.7942
-0.051422,0.30273,7.7942
-0.050964,0.30579,7.7945
-0.050812,0.30151,7.7954
-0.050964,0.29724,7.7963
-0.050812,0.29633,7.796
-0.050354,0.29663,7.7966
-0.050354,0.29663,7.7963
-0.050201,0.29236,7.7982
-0.050201,0.28839,7.7979
-0.049744,0.29083,7.7979
-0.049744,0.28625,7.7988
-0.049744,0.28503,7.7985
-0.050201,0.28473,7.7991
-0.049438,0.28473,7.7994
-0.049896,0.27649,7.7994
-0.049133,0.27618,7.8006
-0.049133,0.27405,7.8012
-0.049286,0.27008,7.8012
-0.049286,0.26978,7.8018
-0.048981,0.26764,7.8018
-0.048676,0.26733,7.8027
-0.049286,0.25696,7.8027
-0.048828,0.25513,7.8027
-0.048523,0.25452,7.8036
-0.049133,0.24872,7.804
-0.048981,0.24872,7.8043
-0.048981,0.24445,7.804
-0.049133,0.24078,7.8049
-0.049286,0.24017,7.8055
-0.049438,0.23651,7.8052
-0.049591,0.2301,7.8058
-0.049744,0.22919,7.8064
-0.050354,0.22583,7.8064
-0.050049,0.22186,7.807
-0.050354,0.22278,7.8073
-0.050507,0.21973,7.8082
-0.050964,0.21484,7.8082
-0.051117,0.21393,7.8088
-0.051117,0.21667,7.8085
-0.05127,0.20935,7.8091
-0.051422,0.21118,7.8098
-0.05188,0.20844,7.8101
-0.052032,0.2063,7.8104
-0.052185,0.20752,7.8107
-0.052338,0.20721,7.8107
-0.052643,0.20508,7.8116
-0.052643,0.20538,7.8125
-0.052185,0.20081,7.8128
-0.052643,0.20111,7.8128
-0.052338,0.19714,7.8134
-0.052185,0.19623,7.8128
-0.052338,0.19592,7.8134
-0.05249,0.19623,7.8134
-0.051575,0.19379,7.8143
-0.051575,0.19104,7.8149
-0.051727,0.19104,7.8149
-0.051117,0.18921,7.8149
-0.050507,0.18555,7.8152
-0.050201,0.18433,7.8162
-0.050049,0.18188,7.8168
-0.049286,0.1767,7.8168
-0.049591,0.177,7.8171
-0.048981,0.17334,7.8174
-0.048676,0.16846,7.8174
-0.04837,0.16602,7.818
-0.048065,0.16296,7.8183
-0.047607,0.16174,7.8192
-0.04776,0.15869,7.8192
-0.04715,0.15625,7.8198
-0.046997,0.15198,7.8201
-0.046539,0.15106,7.8198
-0.045929,0.14954,7.821
-0.045776,0.14862,7.8214
-0.045471,0.14435,7.8214
-0.045166,0.14465,7.822
-0.044708,0.1413,7.8223
-0.045166,0.13611,7.8226
-0.044861,0.13885,7.8238
-0.044556,0.13489,7.8229
-0.04425,0.13611,7.8235
-0.044556,0.13367,7.8241
-0.04425,0.13153,7.8241
-0.044098,0.12939,7.8241
-0.043945,0.13245,7.825
-0.04364,0.13733,7.8253
-0.043793,0.13367,7.8259
-0.04364,0.13062,7.8259
-0.04364,0.13,7.8262
-0.04364,0.13245,7.8271
-0.04364,0.12848,7.8278
-0.04364,0.12573,7.8278
-0.043488,0.12726,7.8275
-0.04364,0.13,7.8281
-0.04364,0.12207,7.8284
-0.043793,0.12451,7.8293
-0.044098,0.12299,7.8293
-0.044403,0.12512,7.8296
-0.044098,0.12115,7.8296
-0.044403,0.11932,7.8305
-0.043945,0.11566,7.8302
-0.044708,0.11505,7.8308
-0.044556,0.11108,7.832
-0.044556,0.10986,7.8314
-0.044708,0.10742,7.832
-0.045013,0.10498,7.8323
-0.045013,0.10284,7.8323
-0.045166,0.10498,7.8333
-0.045319,0.10132,7.8336
-0.045471,0.098572,7.8339
-0.045319,0.09491,7.8342
-0.045166,0.095215,7.8348
-0.044861,0.09552,7.8351
-0.045166,0.091248,7.8357
-0.045166,0.091553,7.8354
-0.045319,0.089722,7.8357
-0.045013,0.090027,7.8363
-0.044861,0.087891,7.8363
-0.045013,0.090027,7.8369
-0.044861,0.087891,7.8372
-0.044861,0.08667,7.8381
-0.045013,0.090027,7.8378
-0.044708,0.086975,7.8387
-0.044556,0.090637,7.8391
-0.044403,0.086975,7.8394
-0.044556,0.08667,7.8406
-0.044403,0.087585,7.8403
-0.044403,0.085144,7.8403
-0.044403,0.087891,7.8409
-0.04425,0.090332,7.8412
-0.044098,0.093689,7.8412
-0.04364,0.089111,7.8418
-0.04425,0.088501,7.8421
-0.044098,0.08728,7.843
-0.043945,0.087585,7.843
-0.043488,0.088196,7.8436
-0.044098,0.086365,7.8439
-0.043945,0.086365,7.8442
-0.043335,0.08606,7.8439
-0.043335,0.084534,7.8448
-0.043488,0.08606,7.8458
-0.04303,0.084534,7.8458
-0.042877,0.083313,7.8461
-0.042877,0.080261,7.847
-0.042572,0.080566,7.847
-0.042725,0.076904,7.8467
-0.042267,0.078125,7.8479
-0.042725,0.075378,7.8482
-0.042267,0.074158,7.8485
-0.042114,0.076599,7.8485
-0.041656,0.074768,7.8497
-0.041504,0.069275,7.8494
-0.041809,0.072632,7.8497
-0.041351,0.070801,7.851
-0.041046,0.06958,7.851
-0.041199,0.069275,7.851
-0.041199,0.071716,7.8516
-0.040741,0.06958,7.8516
-0.040741,0.06958,7.8525
-0.040741,0.068665,7.8534
-0.040436,0.068054,7.854
-0.040283,0.071106,7.8534
-0.040131,0.072327,7.8543
-0.039978,0.072632,7.8552
-0.040131,0.074463,7.8552
-0.039825,0.078125,7.8552
-0.039673,0.07843,7.8558
-0.039673,0.075989,7.8558
-0.039825,0.077515,7.8561
-0.039825,0.078125,7.8577
-0.039673,0.079651,7.8577
-0.039673,0.079651,7.8583
-0.039368,0.081787,7.858
-0.039368,0.081482,7.8598
-0.039062,0.083618,7.8589
-0.039368,0.079956,7.8598
-0.03891,0.081177,7.8601
-0.039062,0.080566,7.861
-0.038757,0.079346,7.861
-0.03891,0.079956,7.8619
-0.039062,0.082092,7.8616
-0.038757,0.080261,7.8622
-0.039368,0.078735,7.8632
-0.039062,0.076904,7.8635
-0.039368,0.077209,7.8635
-0.039368,0.077209,7.8644
-0.039368,0.072632,7.8644
-0.03952,0.076904,7.865
-0.039215,0.073242,7.8653
-0.03952,0.06958,7.8662
-0.039978,0.072021,7.8656
-0.039825,0.069885,7.8662
-0.040131,0.07019,7.8671
-0.040588,0.073547,7.8683
-0.040283,0.072021,7.8683
-0.040436,0.069885,7.868
-0.040588,0.072327,7.8693
-0.041046,0.070496,7.8687
-0.040741,0.072632,7.8702
-0.041199,0.073242,7.8705
-0.040894,0.074463,7.8708
-0.040588,0.072632,7.8708
-0.040741,0.076904,7.8717
-0.040741,0.075684,7.872
-0.040283,0.079346,7.8726
-0.040436,0.079651,7.8726
-0.040588,0.080566,7.8738
-0.040131,0.080872,7.8738
-0.039978,0.081177,7.8738
-0.039978,0.083313,7.8741
-0.03952,0.083618,7.8748
-0.039673,0.087585,7.8757
-0.039368,0.085449,7.876
-0.039215,0.082397,7.8757
-0.038605,0.087891,7.8766
-0.0383,0.086365,7.8778
-0.038147,0.085449,7.8775
-0.037689,0.085449,7.8772
-0.037231,0.085754,7.8784
-0.037231,0.085754,7.8784
-0.036469,0.081482,7.8784
-0.036316,0.084229,7.879
-0.035858,0.085144,7.8793
-0.0354,0.08728,7.8802
-0.035095,0.079041,7.8802
-0.034332,0.084229,7.8809
-0.03418,0.07843,7.8812
-0.033875,0.078735,7.8809
-0.033417,0.080566,7.8821
-0.033112,0.078125,7.8821
-0.032349,0.076294,7.8827
-0.032501,0.076599,7.8836
-0.032043,0.077209,7.8836
-0.031891,0.074158,7.8842
-0.031738,0.07843,7.8845
-0.031433,0.074463,7.8845
-0.031433,0.076294,7.8845
-0.031433,0.075378,7.8851
-0.031586,0.076599,7.8854
-0.031128,0.074768,7.886
-0.031433,0.079346,7.886
-0.031738,0.076599,7.886
-0.031586,0.079041,7.8876
-0.031433,0.079956,7.8873
-0.031433,0.081482,7.8879
-0.031433,0.080566,7.8879
-0.031433,0.081482,7.8888
-0.031738,0.084229,7.8882
-0.031586,0.090027,7.8891
-0.032043,0.085449,7.89
-0.031891,0.085449,7.8897
-0.032196,0.088806,7.89
-0.032501,0.086975,7.89
-0.032806,0.090637,7.8906
-0.033417,0.088806,7.8906
-0.033417,0.092163,7.8912
-0.034027,0.091553,7.8915
-0.034637,0.088501,7.8918
-0.035248,0.091248,7.8925
-0.036163,0.085754,7.8925
-0.036011,0.085449,7.8922
-0.037079,0.083923,7.8928
-0.037994,0.083008,7.8931
-0.038605,0.08667,7.8934
-0.039062,0.080566,7.8937
-0.039825,0.081177,7.8937
-0.040283,0.081482,7.8937
-0.040894,0.079651,7.8949
-0.041504,0.080566,7.8943
-0.042267,0.077209,7.8946
-0.042572,0.079956,7.8952
-0.043182,0.077209,7.8949
-0.04364,0.078125,7.8952
-0.043945,0.075989,7.8955
-0.044556,0.075378,7.8961
-0.045013,0.073547,7.8964
-0.045319,0.073242,7.8961
-0.045776,0.072327,7.8967
-0.046082,0.075684,7.8973
-0.046692,0.072937,7.8973
-0.046539,0.075073,7.8976
-0.046997,0.076904,7.8976
-0.04715,0.075684,7.8983
-0.047455,0.07843,7.8986
-0.04776,0.076599,7.8986
-0.047455,0.075989,7.8983
-0.047302,0.07782,7.8989
-0.047913,0.079956,7.8989
-0.047607,0.079651,7.8989
-0.04776,0.07782,7.8992
-0.04776,0.079651,7.9001
-0.04776,0.079651,7.8992
-0.047913,0.079651,7.9004
-0.047913,0.079651,7.901
-0.04776,0.079346,7.9007
-0.047607,0.081177,7.9004
-0.047455,0.080566,7.9013
-0.04715,0.079651,7.9007
-0.046997,0.078125,7.901
-0.046692,0.079651,7.9016
-0.046692,0.079346,7.901
-0.046234,0.076904,7.9019
-0.045929,0.074768,7.9019
-0.045776,0.072632,7.9025
-0.045471,0.072021,7.9022
-0.045013,0.070496,7.9022
-0.044556,0.067749,7.9031
-0.045013,0.068359,7.9028
-0.044098,0.064697,7.9028
-0.043945,0.063782,7.9031
-0.04364,0.063782,7.9041
-0.043793,0.062256,7.9037
-0.04303,0.060425,7.9047
-0.042877,0.059509,7.9037
-0.042725,0.055542,7.9047
-0.042419,0.057983,7.9041
-0.041962,0.060425,7.9053
-0.041809,0.055237,7.905
-0.041199,0.054932,7.9059
-0.041046,0.059204,7.9053
-0.041046,0.058594,7.9062
-0.040588,0.057068,7.9062
-0.040283,0.057373,7.9059
-0.040131,0.056458,7.9065
-0.039825,0.056458,7.9068
-0.039673,0.059509,7.9071
-0.039673,0.059814,7.9071
-0.039368,0.059814,7.9071
-0.039215,0.056152,7.908
-0.039215,0.057373,7.9077
-0.03891,0.062561,7.908
-0.039062,0.057678,7.9089
-0.038605,0.057068,7.9092
-0.038605,0.057983,7.9099
-0.038452,0.059814,7.9089
-0.038605,0.06134,7.9099
-0.0383,0.056152,7.9102
-0.0383,0.057373,7.9105
-0.0383,0.054016,7.9114
-0.038147,0.053406,7.9108
-0.037842,0.050049,7.9114
-0.037994,0.05188,7.9114
-0.037994,0.05188,7.9123
-0.037842,0.048828,7.9126
-0.037842,0.041504,7.9126
-0.037689,0.04303,7.9126
-0.037384,0.042114,7.9138
-0.037079,0.039978,7.9138
-0.036774,0.038147,7.9135
-0.035858,0.036621,7.9138
-0.036011,0.03418,7.9138
-0.034943,0.033264,7.9141
-0.03418,0.028687,7.9147
-0.033722,0.029907,7.915
-0.033112,0.029602,7.9156
-0.032043,0.029907,7.9156
-0.031128,0.02655,7.9166
-0.03067,0.030518,7.9169
-0.03006,0.024719,7.9169
-0.028992,0.025635,7.9169
-0.027924,0.02533,7.9172
-0.026855,0.025635,7.9178
-0.026093,0.024109,7.9184
-0.02533,0.02533,7.9193
-0.023956,0.02533,7.9187
-0.022583,0.023804,7.919
-0.021515,0.026855,7.9193
-0.020142,0.029907,7.9199
-0.019073,0.02655,7.9199
-0.018005,0.027161,7.9205
-0.016632,0.02533,7.9202
-0.015869,0.027771,7.9208
-0.014343,0.02655,7.9208
-0.013123,0.023804,7.9214
-0.011749,0.022583,7.9214
-0.010529,0.02533,7.923
-0.0094604,0.021362,7.923
-0.0080872,0.020752,7.9236
-0.007019,0.019531,7.9236
-0.0056458,0.019226,7.9236
-0.0047302,0.015259,7.9236
-0.0036621,0.014648,7.9236
-0.0022888,0.012512,7.9242
-0.0015259,0.012512,7.9248
-0.00091553,0.0088501,7.9251
0,0.0076294,7.9254
0.00045776,0.0048828,7.926
0.0012207,0.0033569,7.926
0.0019836,0,7.9266
0.0022888,-0.0018311,7.9266
0.0033569,-0.0018311,7.9266
0.0033569,-0.0045776,7.9272
0.0038147,-0.0073242,7.9272
0.0042725,-0.007019,7.9276
0.004425,-0.0094604,7.9285
0.0048828,-0.010986,7.9288
0.0048828,-0.011597,7.9285
0.005188,-0.011902,7.9285
0.005188,-0.011597,7.9294
0.0047302,-0.013733,7.9294
0.0054932,-0.016174,7.93
0.0056458,-0.014648,7.9297
0.0057983,-0.01709,7.9309
0.0059509,-0.020142,7.9309
0.0057983,-0.014954,7.9312
0.0057983,-0.014343,7.9309
0.0059509,-0.015564,7.9315
0.0061035,-0.015869,7.9321
0.0062561,-0.018005,7.9321
0.0062561,-0.015259,7.9321
0.0067139,-0.018616,7.9327
0.0065613,-0.017395,7.9333
0.0071716,-0.018921,7.9337
0.007782,-0.018005,7.933
0.0083923,-0.018311,7.9343
0.0088501,-0.020447,7.9337
0.0099182,-0.021362,7.934
0.010529,-0.019836,7.9346
0.011597,-0.026855,7.9352
0.01297,-0.02594,7.9349
0.013885,-0.027466,7.9352
0.015411,-0.030823,7.9361
0.016327,-0.033569,7.9355
0.0177,-0.038757,7.9355
0.019073,-0.038147,7.9364
0.020599,-0.04303,7.9367
0.022125,-0.04364,7.9367
0.023499,-0.04303,7.9376
0.025482,-0.045471,7.9373
0.026093,-0.050659,7.9376
0.028381,-0.048523,7.9373
0.029297,-0.053101,7.9382
0.030518,-0.061035,7.9376
0.032196,-0.055237,7.9385
0.033112,-0.058289,7.9385
